行业,股票,时间,产权比率,保守速动比率,偿债能力指标,净利润(元),净利润同比增长率,净资产收益率,净资产收益率-摊薄,基本每股收益(元),存货周转天数(天),存货周转率(次),应收账款周转天数(天),成长能力指标,扣非净利润(元),扣非净利润同比增长率,每股净资产(元),每股指标,每股未分配利润(元),每股经营现金流(元),每股资本公积金(元),流动比率,盈利能力指标,营业周期(天),营业总收入(元),营业总收入同比增长率,资产负债率,运营能力指标,速动比率,销售净利率,销售毛利率
医药行业,贝瑞基因,2018-12-31,0.12,4.78,   ,2.68亿,15.18%,15.31%,14.08%,0.7600,93.77,3.84,145.09,   ,2.54亿,13.01%,5.37,   ,1.48,0.47,2.74,6.02,   ,238.86,14.40亿,22.93%,10.82%,   ,4.78,18.04%,58.24%
医药行业,贝瑞基因,2019-03-31,0.19,4.63,   ,1.68亿,155.36%,8.25%,7.95%,0.4729,146.68,0.61,183.86,   ,7124.79万,8.23%,5.95,   ,1.95,-0.05,2.86,6.22,   ,330.54,3.33亿,12.01%,15.59%,   ,4.63,50.05%,59.26%
医药行业,贝瑞基因,2019-06-30,0.20,4.31,   ,2.51亿,71.95%,12.31%,11.54%,0.7073,134.61,1.34,177.83,   ,1.55亿,9.35%,6.13,   ,2.19,0.09,2.80,5.71,   ,312.44,7.53亿,16.87%,16.40%,   ,4.31,33.04%,61.15%
医药行业,贝瑞基因,2019-09-30,0.24,3.72,   ,3.13亿,31.13%,15.31%,14.31%,0.8838,147.58,1.83,175.23,   ,2.16亿,-5.95%,6.18,   ,2.33,0.25,2.66,4.99,   ,322.81,11.74亿,14.20%,19.39%,   ,3.72,26.45%,59.13%
医药行业,贝瑞基因,2019-12-31,0.31,2.81,   ,3.91亿,45.70%,18.35%,16.78%,1.1000,179.65,2.00,165.42,   ,2.94亿,15.87%,6.57,   ,2.44,0.35,2.92,4.12,   ,345.07,16.18亿,12.35%,23.52%,   ,2.81,23.93%,61.13%
医药行业,贝瑞基因,2020-03-31,0.35,2.59,   ,6239.33万,-62.79%,2.70%,2.78%,0.1766,235.60,0.38,211.17,   ,6110.46万,-14.24%,6.32,   ,2.62,-0.43,2.92,3.90,   ,446.77,3.70亿,11.14%,25.74%,   ,2.59,16.23%,55.43%
医药行业,贝瑞基因,2020-06-30,0.48,1.89,   ,1.17亿,-53.17%,4.89%,5.11%,0.3341,262.62,0.69,236.62,   ,9055.13万,-41.56%,6.49,   ,2.78,-0.31,2.92,2.86,   ,499.24,7.21亿,-4.34%,32.09%,   ,1.89,15.89%,53.50%
医药行业,贝瑞基因,2020-09-30,0.38,2.69,   ,1.51亿,-51.87%,6.59%,6.48%,0.4288,229.61,1.18,240.11,   ,1.16亿,-46.11%,6.57,   ,2.87,-0.10,2.92,3.72,   ,469.72,10.88亿,-7.37%,27.36%,   ,2.69,13.50%,52.49%
医药行业,贝瑞基因,2020-12-31,0.34,3.15,   ,2.11亿,-46.07%,8.64%,8.82%,0.5900,148.52,2.42,223.21,   ,1.15亿,-61.03%,6.74,   ,2.97,0.45,2.99,3.61,   ,371.74,15.40亿,-4.78%,25.32%,   ,3.15,13.35%,52.63%
医药行业,贝瑞基因,2021-03-31,0.30,3.44,   ,2124.25万,-65.95%,0.87%,0.88%,0.5900,99.84,0.90,296.54,   ,2076.38万,-66.02%,6.80,   ,3.03,-0.30,2.99,4.07,   ,396.39,3.35亿,-9.46%,23.04%,   ,3.44,6.25%,48.81%
医药行业,贝瑞基因,2021-06-30,0.33,3.02,   ,3123.23万,-73.41%,1.31%,1.26%,0.0881,103.53,1.74,280.42,   ,3031.27万,-66.52%,7.00,   ,3.06,-0.43,2.85,3.67,   ,383.95,7.34亿,1.82%,24.47%,   ,3.02,4.30%,49.52%
医药行业,贝瑞基因,2021-09-30,0.33,2.80,   ,2804.49万,-81.41%,1.15%,1.13%,0.0791,96.61,2.79,276.64,   ,2718.16万,-76.60%,6.99,   ,3.05,-0.27,2.72,3.43,   ,373.25,11.12亿,2.27%,24.76%,   ,2.80,2.52%,47.42%
医药行业,贝瑞基因,2021-12-31,0.40,2.04,   ,-1.11亿,-152.60%,-4.68%,-4.45%,-0.3100,94.85,3.80,275.06,   ,-1.30亿,-213.70%,7.02,   ,2.66,0.27,3.27,2.48,   ,369.91,14.22亿,-7.67%,28.30%,   ,2.04,-7.72%,44.73%
医药行业,贝瑞基因,2022-03-31,0.38,2.04,   ,-1192.84万,-156.15%,-0.48%,-0.48%,-0.0400,129.68,0.69,315.24,   ,-1240.11万,-159.72%,6.97,   ,2.62,-0.14,3.25,2.54,   ,444.92,3.13亿,-6.41%,27.35%,   ,2.04,-3.90%,46.26%
医药行业,贝瑞基因,2022-06-30,0.33,2.32,   ,-1861.49万,-159.60%,-0.74%,-0.75%,-0.0600,119.08,1.51,294.60,   ,-2024.95万,-166.80%,7.03,   ,2.60,0.04,3.31,2.83,   ,413.68,6.80亿,-7.27%,24.77%,   ,2.32,-2.52%,45.89%
医药行业,贝瑞基因,2022-09-30,0.33,2.35,   ,-1619.42万,-157.74%,-0.65%,-0.65%,-0.0458,124.64,2.17,292.94,   ,-2215.48万,-181.51%,7.02,   ,2.57,-0.08,3.31,2.93,   ,417.58,10.53亿,-5.32%,24.56%,   ,2.35,-1.31%,45.53%
医药行业,贝瑞基因,2022-12-31,0.38,2.01,   ,-2.55亿,-129.91%,-10.52%,-11.07%,-0.8200,106.77,3.37,283.91,   ,-1.74亿,-33.53%,6.49,   ,1.93,0.06,3.41,2.45,   ,390.68,13.68亿,-3.81%,27.23%,   ,2.01,-18.44%,42.72%
医药行业,贝瑞基因,2023-03-31,0.38,2.02,   ,-2073.84万,-73.86%,-0.91%,-0.91%,-0.0600,151.39,0.59,346.42,   ,-2047.66万,-65.12%,6.42,   ,1.87,-0.12,3.41,2.49,   ,497.81,2.80亿,-10.62%,27.27%,   ,2.02,-7.18%,47.42%
医药行业,贝瑞基因,2023-06-30,0.41,1.83,   ,-9510.78万,-410.92%,-4.19%,-4.31%,-0.2690,136.33,1.32,339.17,   ,-8186.40万,-304.28%,6.23,   ,1.66,-0.02,3.41,2.26,   ,475.51,5.61亿,-17.58%,28.96%,   ,1.83,-16.73%,43.40%
医药行业,贝瑞基因,2023-09-30,0.41,1.83,   ,-1.35亿,-733.37%,-6.04%,-6.22%,-0.3818,129.78,2.08,329.83,   ,-1.15亿,-417.64%,6.12,   ,1.55,0.02,3.41,2.24,   ,459.61,8.66亿,-17.82%,28.83%,   ,1.83,-15.38%,45.24%
医药行业,达安基因,2014-12-31,0.79,1.28,   ,1.53亿,6.46%,19.68%,17.97%,0.2300,68.78,5.23,161.81,   ,6319.81万,0.15%,1.55,   ,0.37,0.07,0.04,1.63,   ,230.59,10.86亿,27.13%,42.48%,   ,1.28,14.60%,41.88%
医药行业,达安基因,2015-03-31,1.12,1.14,   ,2550.56万,0.37%,2.95%,2.91%,0.0400,79.97,1.13,192.55,   ,1641.71万,67.57%,1.60,   ,0.41,-0.11,0.04,1.42,   ,272.53,2.73亿,30.72%,50.97%,   ,1.14,10.03%,40.57%
医药行业,达安基因,2015-06-30,1.40,1.13,   ,6026.94万,0.15%,6.84%,6.72%,0.0800,72.50,2.48,176.45,   ,4871.24万,18.49%,1.36,   ,0.18,-0.06,0.06,1.33,   ,248.95,6.27亿,27.90%,56.57%,   ,1.13,10.54%,43.39%
医药行业,达安基因,2015-09-30,0.96,1.35,   ,7885.78万,-19.91%,8.94%,7.50%,0.1100,72.59,3.72,172.92,   ,5920.75万,-2.00%,1.60,   ,0.22,-0.09,0.26,1.67,   ,245.51,9.94亿,31.12%,44.11%,   ,1.35,8.54%,40.86%
医药行业,达安基因,2015-12-31,0.83,1.83,   ,1.01亿,-33.86%,10.09%,7.63%,0.1400,58.25,6.18,152.46,   ,6486.11万,2.63%,2.01,   ,0.24,-0.0088,0.64,2.14,   ,210.71,14.74亿,35.74%,36.23%,   ,1.83,7.99%,37.63%
医药行业,达安基因,2016-03-31,0.82,1.80,   ,2675.42万,4.90%,2.00%,1.94%,0.0400,74.50,1.21,195.23,   ,1645.70万,0.24%,2.09,   ,0.29,-0.19,0.66,2.11,   ,269.72,3.35亿,22.66%,36.29%,   ,1.80,9.06%,39.95%
医药行业,达安基因,2016-06-30,1.03,1.96,   ,6427.15万,6.64%,4.73%,4.64%,0.0900,67.14,2.68,189.19,   ,4692.76万,-3.66%,1.91,   ,0.19,-0.24,0.60,2.21,   ,256.34,7.89亿,25.81%,41.01%,   ,1.96,9.22%,42.42%
医药行业,达安基因,2016-09-30,1.00,1.94,   ,8484.50万,7.59%,6.22%,6.02%,0.1200,69.34,3.89,219.60,   ,6498.36万,9.76%,1.94,   ,0.22,-0.60,0.60,2.32,   ,288.94,11.57亿,16.44%,40.11%,   ,1.94,8.85%,43.08%
医药行业,达安基因,2016-12-31,0.99,1.79,   ,1.07亿,5.38%,7.71%,6.63%,0.1500,73.66,4.89,171.40,   ,7013.58万,8.13%,2.22,   ,0.24,-0.53,0.85,2.31,   ,245.05,16.13亿,9.38%,38.32%,   ,1.79,8.43%,43.43%
医药行业,达安基因,2017-03-31,0.91,2.02,   ,2698.18万,0.85%,1.67%,1.65%,0.0400,97.91,0.92,216.71,   ,1789.12万,8.71%,2.26,   ,0.28,-0.22,0.85,2.64,   ,314.62,3.50亿,4.46%,36.56%,   ,2.02,8.88%,46.02%
医药行业,达安基因,2017-06-30,0.93,1.98,   ,5810.53万,-9.59%,3.55%,3.55%,0.0700,87.49,2.06,207.21,   ,4250.27万,-9.43%,2.26,   ,0.28,-0.22,0.85,2.61,   ,294.70,7.71亿,-2.31%,36.94%,   ,1.98,9.26%,44.73%
医药行业,达安基因,2017-09-30,0.94,1.86,   ,7649.23万,-9.84%,4.67%,4.63%,0.1000,87.42,3.09,209.14,   ,5625.61万,-13.43%,2.28,   ,0.30,-0.20,0.85,2.53,   ,296.56,11.53亿,-0.33%,37.24%,   ,1.86,7.78%,44.61%
医药行业,达安基因,2017-12-31,1.19,1.42,   ,8644.78万,-18.97%,5.29%,5.15%,0.1100,86.41,4.17,207.91,   ,5422.66万,-22.68%,2.32,   ,0.30,-0.30,0.87,2.02,   ,294.32,15.42亿,-4.35%,43.09%,   ,1.42,6.23%,43.14%
医药行业,达安基因,2018-03-31,1.17,1.35,   ,2779.90万,3.03%,1.60%,1.60%,0.0300,78.41,1.15,220.05,   ,2448.73万,36.87%,2.40,   ,0.34,-0.18,0.92,1.88,   ,298.46,3.89亿,11.11%,42.40%,   ,1.35,8.02%,41.78%
医药行业,达安基因,2018-06-30,1.05,1.25,   ,5955.37万,2.49%,3.49%,3.40%,0.0750,77.35,2.33,217.71,   ,4942.93万,16.30%,2.20,   ,0.24,-0.07,0.83,1.79,   ,295.05,8.04亿,4.27%,39.98%,   ,1.25,8.22%,41.22%
医药行业,达安基因,2018-09-30,0.97,1.28,   ,7846.01万,2.57%,4.51%,4.42%,0.0980,82.45,3.27,209.89,   ,6213.95万,10.46%,2.23,   ,0.26,0.24,0.83,1.85,   ,292.34,11.86亿,2.84%,38.08%,   ,1.28,6.92%,41.13%
医药行业,达安基因,2018-12-31,0.81,0.82,   ,1.02亿,17.51%,5.77%,5.59%,0.1274,76.00,4.74,198.64,   ,4681.66万,-13.66%,2.28,   ,0.28,0.49,0.86,1.53,   ,274.64,14.79亿,-4.13%,39.93%,   ,0.98,5.85%,41.61%
医药行业,达安基因,2019-03-31,0.62,0.83,   ,2826.45万,1.67%,1.54%,1.33%,0.0354,108.08,0.83,252.74,   ,2391.00万,-2.36%,2.67,   ,0.33,0.0100,0.86,1.57,   ,360.82,2.53亿,-35.03%,34.10%,   ,1.00,11.44%,47.32%
医药行业,达安基因,2019-06-30,0.58,0.86,   ,6051.32万,1.61%,3.28%,2.60%,0.0690,122.04,1.47,246.98,   ,5320.50万,7.64%,2.92,   ,0.33,0.13,0.86,1.62,   ,369.02,5.16亿,-35.87%,32.86%,   ,1.04,11.38%,50.95%
医药行业,达安基因,2019-09-30,0.55,0.91,   ,8017.15万,2.18%,4.32%,3.41%,0.0914,132.62,2.04,245.92,   ,6948.57万,11.82%,2.95,   ,0.35,0.25,0.86,1.75,   ,378.54,7.68亿,-35.27%,31.96%,   ,1.11,8.89%,51.49%
医药行业,达安基因,2019-12-31,0.80,0.91,   ,9218.18万,-9.25%,5.10%,5.01%,0.1051,113.12,3.18,229.23,   ,1182.93万,-74.73%,2.31,   ,0.30,0.12,0.85,1.57,   ,342.34,10.98亿,-25.73%,41.39%,   ,1.11,-4.29%,49.82%
医药行业,达安基因,2020-03-31,0.78,1.03,   ,1.86亿,559.37%,9.63%,9.19%,0.2125,73.94,1.22,118.59,   ,1.80亿,653.94%,2.54,   ,0.54,0.26,0.85,1.69,   ,192.53,5.89亿,133.16%,40.94%,   ,1.22,31.17%,56.55%
医药行业,达安基因,2020-06-30,0.75,1.16,   ,7.78亿,1186.48%,34.90%,29.93%,0.5547,61.73,2.92,86.98,   ,7.65亿,1338.32%,2.97,   ,1.05,0.76,0.77,1.69,   ,148.71,21.33亿,313.63%,40.97%,   ,1.30,33.96%,67.41%
医药行业,达安基因,2020-09-30,0.57,1.54,   ,15.37亿,1817.41%,58.89%,45.75%,1.0953,58.24,4.64,88.05,   ,15.21亿,2089.31%,3.83,   ,1.91,1.29,0.77,2.11,   ,146.28,35.60亿,363.61%,34.99%,   ,1.67,42.19%,69.03%
医药行业,达安基因,2020-12-31,0.51,1.60,   ,24.49亿,2556.80%,80.21%,57.37%,1.7451,57.71,6.24,74.35,   ,23.67亿,19912.78%,4.87,   ,2.69,2.87,0.77,2.10,   ,132.06,53.41亿,386.35%,32.62%,   ,1.71,45.87%,70.76%
医药行业,达安基因,2021-03-31,0.47,1.89,   ,11.29亿,505.59%,23.35%,20.91%,0.8042,63.12,1.43,69.34,   ,11.13亿,517.41%,6.15,   ,3.98,0.79,0.77,2.39,   ,132.46,23.40亿,297.38%,30.82%,   ,1.99,48.51%,75.95%
医药行业,达安基因,2021-06-30,0.40,2.04,   ,15.98亿,105.25%,31.53%,29.69%,1.1385,78.42,2.30,88.53,   ,15.50亿,102.61%,3.83,   ,2.10,0.77,0.48,2.65,   ,166.95,34.83亿,63.31%,27.63%,   ,2.15,46.12%,74.28%
医药行业,达安基因,2021-09-30,0.41,2.27,   ,25.25亿,64.23%,45.64%,40.02%,1.7988,70.84,3.81,90.42,   ,24.84亿,63.30%,4.50,   ,2.76,1.55,0.48,2.67,   ,161.26,56.37亿,58.36%,28.21%,   ,2.36,45.11%,75.35%
医药行业,达安基因,2021-12-31,0.36,1.94,   ,36.18亿,47.74%,63.07%,49.22%,2.5781,75.33,4.78,88.19,   ,35.37亿,49.41%,5.24,   ,3.29,2.35,0.44,2.37,   ,163.52,76.64亿,43.49%,25.89%,   ,2.03,47.21%,74.77%
医药行业,达安基因,2022-03-31,0.36,2.05,   ,16.80亿,48.85%,20.51%,18.60%,1.1970,60.47,1.49,75.40,   ,16.68亿,49.86%,6.44,   ,4.49,0.60,0.44,2.49,   ,135.86,33.62亿,43.69%,25.55%,   ,2.11,50.27%,75.60%
医药行业,达安基因,2022-06-30,0.35,2.00,   ,35.95亿,124.96%,40.45%,37.73%,2.5600,69.47,2.59,86.41,   ,34.64亿,123.43%,6.79,   ,4.75,1.22,0.54,2.54,   ,155.88,66.76亿,91.69%,25.07%,   ,2.07,54.04%,75.86%
医药行业,达安基因,2022-09-30,0.25,2.54,   ,49.11亿,94.52%,53.91%,45.29%,3.4991,63.26,4.27,93.40,   ,47.78亿,92.33%,7.73,   ,5.68,2.05,0.54,3.23,   ,156.66,93.36亿,65.61%,19.45%,   ,2.62,52.75%,74.45%
医药行业,达安基因,2022-12-31,0.28,2.43,   ,54.12亿,49.59%,59.64%,47.89%,3.8565,47.50,7.58,94.52,   ,51.81亿,46.47%,8.05,   ,5.65,2.96,0.51,2.95,   ,142.02,120.46亿,57.17%,21.29%,   ,2.52,45.06%,72.84%
医药行业,达安基因,2023-03-31,0.19,2.96,   ,3656.14万,-97.82%,0.32%,0.32%,0.0261,235.05,0.38,997.78,   ,1829.15万,-98.90%,8.08,   ,5.68,-0.26,0.51,3.76,   ,"1,232.83",3.41亿,-89.86%,15.77%,   ,3.08,11.08%,55.76%
医药行业,达安基因,2023-06-30,0.24,1.93,   ,4.03亿,-88.80%,3.50%,4.38%,0.2900,282.84,0.64,"1,174.17",   ,1.03亿,-97.03%,6.55,   ,4.19,-0.03,0.47,2.47,   ,"1,457.01",5.36亿,-91.97%,18.88%,   ,2.04,74.30%,52.91%
医药行业,达安基因,2023-09-30,0.20,2.14,   ,3.53亿,-92.82%,3.31%,3.86%,0.2512,267.59,1.01,"1,049.77",   ,2795.95万,-99.41%,6.51,   ,4.15,0.20,0.47,2.94,   ,"1,317.36",8.42亿,-90.98%,16.48%,   ,2.27,41.09%,54.80%
医药行业,通化金马,2014-12-31,0.95,0.42,   ,516.56万,26.23%,0.82%,0.78%,0.0100,"1,333.33",0.27,114.80,   ,1256.73万,447.74%,1.47,   ,-1.81,0.08,2.04,1.19,   ,"1,448.13",2.08亿,41.03%,48.70%,   ,0.42,2.48%,61.91%
医药行业,通化金马,2015-03-31,0.50,1.88,   ,1789.31万,-10.11%,1.42%,1.42%,0.0312,"1,401.87",0.06,94.16,   ,1729.33万,-13.18%,2.19,   ,-1.39,-0.04,2.39,2.66,   ,"1,496.03",4345.65万,-6.32%,33.14%,   ,1.88,41.17%,55.44%
医药行业,通化金马,2015-06-30,0.40,0.69,   ,841.36万,-7.92%,0.88%,0.67%,0.0147,"1,247.4",0.14,95.18,   ,653.18万,-45.26%,2.18,   ,-1.40,-0.17,2.39,1.81,   ,"1,342.58",9130.01万,-1.22%,28.74%,   ,0.69,9.22%,52.09%
医药行业,通化金马,2015-09-30,0.39,0.63,   ,716.13万,16.71%,0.75%,0.57%,0.0125,"1,183.17",0.23,95.65,   ,393.19万,-55.93%,2.17,   ,-1.41,-0.18,2.39,1.80,   ,"1,278.82",1.43亿,-7.34%,28.15%,   ,0.63,5.01%,51.41%
医药行业,通化金马,2015-12-31,0.85,0.19,   ,686.31万,32.86%,0.63%,0.31%,0.0100,"1,256.98",0.29,151.06,   ,642.07万,-48.91%,3.10,   ,-1.11,-0.22,3.06,0.44,   ,"1,408.05",1.98亿,-5.21%,45.94%,   ,0.19,3.47%,51.18%
医药行业,通化金马,2016-03-31,0.16,2.65,   ,5080.34万,183.93%,1.80%,1.28%,0.0526,766.61,0.12,94.70,   ,4995.56万,188.87%,4.10,   ,-0.78,-0.02,3.77,3.69,   ,861.31,1.29亿,196.86%,13.95%,   ,2.65,39.38%,65.49%
医药行业,通化金马,2016-06-30,0.16,2.98,   ,9187.39万,991.96%,2.70%,2.30%,0.1036,661.76,0.27,81.92,   ,8756.17万,1240.55%,4.14,   ,-0.74,-0.22,3.77,4.55,   ,743.68,3.20亿,250.90%,13.35%,   ,2.98,28.54%,67.47%
医药行业,通化金马,2016-09-30,0.28,1.52,   ,1.34亿,1773.70%,3.72%,3.32%,0.1470,652.80,0.41,100.92,   ,1.28亿,3158.37%,4.19,   ,-0.70,-0.09,3.77,2.60,   ,753.73,5.23亿,266.07%,21.42%,   ,1.52,25.43%,68.17%
医药行业,通化金马,2016-12-31,0.28,1.06,   ,2.13亿,3010.27%,5.71%,5.18%,0.2300,547.11,0.66,79.32,   ,2.00亿,3017.19%,4.27,   ,-0.62,0.09,3.77,2.30,   ,626.44,8.50亿,330.29%,21.53%,   ,1.06,24.93%,68.74%
医药行业,通化金马,2017-03-31,0.26,1.22,   ,5964.29万,17.40%,1.42%,1.43%,0.0617,709.22,0.13,119.11,   ,5681.11万,13.72%,4.33,   ,-0.55,-0.05,3.77,2.42,   ,828.33,1.97亿,52.81%,20.45%,   ,1.22,30.09%,71.49%
医药行业,通化金马,2017-06-30,0.26,1.26,   ,1.25亿,35.71%,2.95%,2.94%,0.1300,545.62,0.33,92.91,   ,1.22亿,39.16%,4.39,   ,-0.49,-0.06,3.77,2.22,   ,638.53,5.58亿,74.12%,20.67%,   ,1.26,22.26%,73.78%
医药行业,通化金马,2017-09-30,0.28,0.99,   ,1.74亿,30.04%,4.09%,4.06%,0.1805,597.61,0.45,91.78,   ,1.70亿,32.90%,4.45,   ,-0.43,-0.02,3.77,2.03,   ,689.39,9.12亿,74.46%,21.84%,   ,0.99,19.07%,77.73%
医药行业,通化金马,2017-12-31,0.30,1.14,   ,2.58亿,20.81%,6.07%,5.89%,0.2700,471.14,0.76,79.38,   ,2.46亿,22.67%,4.53,   ,-0.35,0.03,3.77,1.96,   ,550.53,15.21亿,78.97%,22.85%,   ,1.14,16.90%,78.70%
医药行业,通化金马,2018-03-31,0.30,0.97,   ,5846.31万,-1.98%,1.31%,1.32%,0.0605,530.97,0.17,112.56,   ,5604.19万,-1.35%,4.59,   ,-0.29,0.05,3.77,1.96,   ,643.53,3.60亿,82.73%,23.20%,   ,0.97,16.16%,80.03%
医药行业,通化金马,2018-06-30,0.30,1.38,   ,1.39亿,11.53%,3.10%,3.08%,0.1400,489.93,0.37,104.35,   ,1.26亿,3.77%,4.68,   ,-0.20,0.13,3.77,2.28,   ,594.28,8.61亿,54.30%,22.97%,   ,1.38,16.11%,81.72%
医药行业,通化金马,2018-09-30,0.32,1.37,   ,1.79亿,2.84%,0.76%,3.93%,0.1857,576.18,0.47,99.58,   ,1.65亿,-3.21%,4.72,   ,-0.16,0.27,3.77,2.28,   ,675.76,13.73亿,50.52%,24.16%,   ,1.37,13.03%,84.80%
医药行业,通化金马,2018-12-31,0.27,1.53,   ,3.31亿,28.30%,7.28%,7.02%,0.3400,451.07,0.80,90.69,   ,2.05亿,-16.63%,4.88,   ,-0.0061,0.18,3.77,2.21,   ,541.76,20.95亿,37.67%,20.83%,   ,1.53,15.72%,83.70%
医药行业,通化金马,2019-03-31,0.23,1.62,   ,5093.20万,-12.88%,1.07%,1.07%,0.0527,581.40,0.15,135.87,   ,4068.32万,-27.41%,4.93,   ,0.05,-0.07,3.77,2.60,   ,717.26,4.09亿,13.65%,18.88%,   ,1.62,12.37%,83.28%
医药行业,通化金马,2019-06-30,0.25,1.65,   ,1.18亿,-14.95%,2.48%,2.45%,0.1200,592.50,0.30,128.74,   ,9764.98万,-22.77%,5.00,   ,0.12,0.04,3.77,2.47,   ,721.23,9.17亿,6.51%,19.84%,   ,1.65,12.85%,85.04%
医药行业,通化金马,2019-09-30,0.30,1.67,   ,1.58亿,-11.79%,3.30%,3.25%,0.1600,583.03,0.46,129.53,   ,1.33亿,-19.28%,5.04,   ,0.16,0.07,3.77,2.55,   ,712.55,14.04亿,2.27%,23.07%,   ,1.67,11.22%,84.87%
医药行业,通化金马,2019-12-31,0.77,1.30,   ,-20.42亿,-717.15%,-57.92%,-77.61%,-2.1100,449.83,0.80,125.28,   ,-20.81亿,-1116.54%,2.72,   ,-2.16,0.08,3.77,1.86,   ,575.11,19.77亿,-5.60%,43.25%,   ,1.36,-103.32%,82.81%
医药行业,通化金马,2020-03-31,1.17,1.78,   ,-4441.96万,-187.21%,-1.70%,-1.72%,-0.0460,"1,241.38",0.07,421.35,   ,-5656.53万,-239.04%,2.68,   ,-2.20,0.03,3.77,2.90,   ,"1,662.73",1.51亿,-63.01%,53.67%,   ,1.80,-29.49%,79.59%
医药行业,通化金马,2020-06-30,1.10,2.03,   ,-7344.39万,-162.10%,-2.83%,-2.87%,-0.0760,925.93,0.19,275.99,   ,-9545.21万,-197.75%,2.65,   ,-2.24,0.0052,3.77,2.78,   ,"1,201.91",4.49亿,-51.07%,51.97%,   ,2.05,-16.48%,81.41%
医药行业,通化金马,2020-09-30,1.11,2.03,   ,-1.58亿,-200.06%,-6.21%,-6.41%,-0.1639,835.40,0.32,225.68,   ,-1.89亿,-242.43%,2.56,   ,-2.32,0.0100,3.77,2.97,   ,"1,061.07",7.71亿,-45.11%,52.18%,   ,2.14,-20.66%,82.07%
医药行业,通化金马,2020-12-31,1.18,1.36,   ,-3.59亿,82.39%,-14.62%,-15.83%,-0.3700,677.71,0.53,190.09,   ,-4.21亿,79.75%,2.35,   ,-2.53,0.08,3.77,2.00,   ,867.80,11.12亿,-43.77%,53.68%,   ,1.39,-32.44%,79.83%
医药行业,通化金马,2021-03-31,1.19,1.35,   ,407.08万,109.16%,0.18%,0.18%,0.0042,394.91,0.23,114.23,   ,92.50万,101.64%,2.35,   ,-2.53,0.0015,3.77,1.92,   ,509.14,3.83亿,152.88%,53.88%,   ,1.37,0.97%,74.70%
医药行业,通化金马,2021-06-30,1.10,1.36,   ,2295.85万,131.26%,1.01%,1.00%,0.0238,397.44,0.45,96.82,   ,1598.42万,116.75%,2.37,   ,-2.51,0.0100,3.77,2.09,   ,494.26,7.85亿,74.95%,52.01%,   ,1.40,2.84%,75.65%
医药行业,通化金马,2021-09-30,1.05,0.91,   ,1578.34万,109.97%,0.69%,0.69%,0.0163,446.43,0.60,98.09,   ,553.10万,102.92%,2.37,   ,-2.51,0.05,3.77,1.46,   ,544.51,10.83亿,40.58%,50.93%,   ,0.94,1.36%,76.35%
医药行业,通化金马,2021-12-31,1.00,0.35,   ,3527.33万,109.81%,1.54%,1.53%,0.0400,418.26,0.86,93.27,   ,2030.41万,104.82%,2.39,   ,-2.49,0.14,3.77,0.57,   ,511.53,15.15亿,36.31%,49.59%,   ,0.37,2.24%,76.72%
医药行业,通化金马,2022-03-31,0.99,0.34,   ,578.81万,42.19%,0.25%,0.25%,0.0060,371.59,0.24,97.87,   ,426.34万,360.91%,2.39,   ,-2.49,0.0070,3.77,0.52,   ,469.46,3.58亿,-6.64%,49.41%,   ,0.34,1.56%,74.54%
医药行业,通化金马,2022-06-30,0.98,0.35,   ,752.99万,-67.20%,0.33%,0.33%,0.0078,397.44,0.45,99.15,   ,372.30万,-76.71%,2.39,   ,-2.49,0.06,3.77,0.53,   ,496.59,6.94亿,-11.61%,49.17%,   ,0.35,1.02%,75.44%
医药行业,通化金马,2022-09-30,0.96,1.27,   ,1246.48万,-21.03%,0.54%,0.54%,0.0129,409.28,0.66,97.52,   ,653.92万,18.23%,2.40,   ,-2.48,0.09,3.77,1.99,   ,506.79,10.14亿,-6.44%,48.58%,   ,1.29,1.16%,75.22%
医药行业,通化金马,2022-12-31,0.99,1.19,   ,3015.13万,-14.52%,1.30%,1.29%,0.0300,390.33,0.92,94.79,   ,2024.35万,-0.30%,2.42,   ,-2.46,0.21,3.77,1.84,   ,485.12,14.71亿,-2.95%,49.45%,   ,1.25,1.98%,75.98%
医药行业,通化金马,2023-03-31,0.91,1.31,   ,696.24万,20.29%,0.30%,0.30%,0.0072,424.73,0.21,115.02,   ,474.92万,11.39%,2.43,   ,-2.46,0.0070,3.77,2.20,   ,539.74,3.09亿,-13.70%,47.22%,   ,1.34,2.18%,73.10%
医药行业,通化金马,2023-06-30,0.92,1.37,   ,1077.69万,43.12%,0.46%,0.46%,0.0112,370.52,0.49,106.30,   ,770.92万,107.07%,2.43,   ,-2.45,0.04,3.77,2.14,   ,476.82,7.28亿,5.01%,47.54%,   ,1.38,1.41%,74.67%
医药行业,通化金马,2023-09-30,0.93,1.24,   ,1555.06万,24.76%,0.66%,0.67%,0.0161,397.82,0.68,109.37,   ,1084.20万,65.80%,2.40,   ,-2.45,0.09,3.73,2.05,   ,507.19,10.44亿,3.01%,48.10%,   ,1.27,1.42%,75.09%
医药行业,重药控股,2014-12-31,2.30,0.39,   ,-3.61亿,-3671.79%,-16.08%,-17.48%,-0.6000,41.53,8.67,0.58,   ,-3.72亿,-443.62%,3.45,   ,0.48,0.0096,1.79,0.88,   ,42.11,29.69亿,-13.63%,69.63%,   ,0.39,-12.15%,2.19%
