行业,股票,时间,产权比率,保守速动比率,偿债能力指标,净利润(元),净利润同比增长率,净资产收益率,净资产收益率-摊薄,基本每股收益(元),存货周转天数(天),存货周转率(次),应收账款周转天数(天),成长能力指标,扣非净利润(元),扣非净利润同比增长率,每股净资产(元),每股指标,每股未分配利润(元),每股经营现金流(元),每股资本公积金(元),流动比率,盈利能力指标,营业周期(天),营业总收入(元),营业总收入同比增长率,资产负债率,运营能力指标,速动比率,销售净利率,销售毛利率
医药行业,第一医药,2017-09-30,0.58,1.36,   ,3692.67万,-11.20%,5.06%,5.05%,0.1655,69.29,3.90,33.68,   ,3543.59万,-12.05%,3.28,   ,0.78,0.30,0.29,2.02,   ,102.98,11.77亿,1.94%,36.49%,   ,1.36,3.14%,15.25%
医药行业,第一医药,2017-12-31,0.60,1.39,   ,4347.68万,-5.56%,6.06%,6.15%,0.1900,69.04,5.21,31.65,   ,4126.13万,-7.39%,3.17,   ,0.79,0.54,0.29,2.01,   ,100.69,15.56亿,2.44%,37.14%,   ,1.39,2.79%,15.86%
医药行业,第一医药,2018-03-31,0.60,1.42,   ,1151.33万,-17.92%,1.65%,1.66%,0.0516,72.10,1.25,36.33,   ,1143.80万,-17.91%,3.10,   ,0.84,0.25,0.29,2.02,   ,108.43,3.13亿,-27.79%,37.15%,   ,1.42,3.67%,18.93%
医药行业,第一医药,2018-06-30,0.68,1.34,   ,2119.86万,-13.58%,3.11%,3.29%,0.0950,77.82,2.31,39.03,   ,2085.34万,-13.86%,2.89,   ,0.83,0.36,0.29,1.91,   ,116.86,5.91亿,-27.84%,40.34%,   ,1.34,3.59%,19.46%
医药行业,第一医药,2018-09-30,0.67,1.30,   ,2920.68万,-20.91%,4.29%,4.46%,0.1309,84.99,3.18,38.77,   ,2641.60万,-25.45%,2.93,   ,0.86,0.36,0.29,1.94,   ,123.76,8.59亿,-27.04%,39.79%,   ,1.30,3.40%,19.72%
医药行业,第一医药,2018-12-31,0.62,1.42,   ,4718.63万,8.53%,6.89%,7.12%,0.2100,80.22,4.49,39.71,   ,1866.12万,-54.77%,2.97,   ,0.93,0.19,0.29,2.07,   ,119.92,11.77亿,-24.39%,37.97%,   ,1.42,4.01%,19.37%
医药行业,第一医药,2019-03-31,0.64,1.39,   ,1411.77万,22.62%,1.99%,1.87%,0.0633,78.57,1.15,34.36,   ,739.22万,-35.37%,3.38,   ,1.00,0.21,0.29,1.98,   ,112.93,3.08亿,-1.72%,38.95%,   ,1.39,4.58%,18.34%
医药行业,第一医药,2019-06-30,0.65,1.42,   ,3018.76万,42.40%,4.26%,4.08%,0.1353,79.08,2.28,37.01,   ,2334.45万,11.95%,3.32,   ,1.01,0.15,0.29,1.99,   ,116.09,6.17亿,4.45%,39.07%,   ,1.42,4.89%,20.14%
医药行业,第一医药,2019-09-30,0.68,1.43,   ,3818.33万,30.73%,5.59%,5.41%,0.1712,79.57,3.39,37.02,   ,2879.66万,9.01%,3.16,   ,1.04,0.30,0.29,1.97,   ,116.59,9.19亿,7.06%,40.37%,   ,1.43,4.15%,19.95%
医药行业,第一医药,2019-12-31,0.67,1.44,   ,5308.94万,12.51%,7.63%,7.32%,0.2400,79.23,4.54,33.15,   ,3746.90万,100.79%,3.25,   ,1.09,0.47,0.29,2.01,   ,112.37,12.43亿,5.65%,39.80%,   ,1.44,4.27%,20.01%
医药行业,第一医药,2020-03-31,0.99,1.16,   ,1863.87万,32.02%,2.55%,2.52%,0.0835,58.27,1.54,23.26,   ,1858.82万,151.46%,3.31,   ,1.17,-0.19,0.29,1.67,   ,81.53,5.02亿,63.02%,49.55%,   ,1.16,3.71%,16.00%
医药行业,第一医药,2020-06-30,0.89,1.31,   ,3326.99万,10.21%,4.58%,4.57%,0.1491,60.33,2.98,24.54,   ,3312.37万,41.89%,3.26,   ,1.17,-0.03,0.29,1.76,   ,84.87,8.58亿,38.99%,46.83%,   ,1.31,3.88%,17.55%
医药行业,第一医药,2020-09-30,0.85,1.40,   ,5767.78万,51.06%,7.81%,7.68%,0.2585,61.67,4.38,28.03,   ,4131.48万,43.47%,3.37,   ,1.27,0.20,0.29,1.81,   ,89.70,11.95亿,29.95%,45.70%,   ,1.40,4.83%,17.94%
医药行业,第一医药,2020-12-31,0.87,1.09,   ,6854.09万,29.10%,9.30%,9.23%,0.3100,60.20,5.98,28.11,   ,4508.43万,20.32%,3.33,   ,1.30,0.38,0.29,1.47,   ,88.30,15.87亿,27.65%,46.33%,   ,1.09,4.32%,17.79%
医药行业,第一医药,2021-03-31,0.67,1.21,   ,1005.25万,-46.07%,1.36%,1.36%,0.0451,69.12,1.30,34.15,   ,981.21万,-47.21%,3.32,   ,1.34,0.07,0.29,1.77,   ,103.28,3.30亿,-34.19%,40.01%,   ,1.21,3.04%,17.51%
医药行业,第一医药,2021-06-30,0.70,1.13,   ,2595.08万,-22.00%,3.53%,3.56%,0.1163,72.33,2.49,35.93,   ,1584.43万,-52.17%,3.27,   ,1.32,0.14,0.29,1.65,   ,108.26,6.32亿,-26.36%,40.78%,   ,1.13,4.11%,18.81%
医药行业,第一医药,2021-09-30,0.68,1.07,   ,3596.58万,-37.64%,4.75%,4.82%,0.1612,70.16,3.85,39.20,   ,1744.18万,-57.78%,3.35,   ,1.36,0.12,0.29,1.62,   ,109.36,9.97亿,-16.58%,40.14%,   ,1.07,3.61%,17.80%
医药行业,第一医药,2021-12-31,0.72,0.96,   ,4941.91万,-27.90%,6.45%,6.41%,0.2200,67.30,5.35,34.03,   ,2314.62万,-48.66%,3.46,   ,1.39,0.16,0.29,1.49,   ,101.33,13.98亿,-11.89%,41.71%,   ,0.96,3.53%,17.74%
医药行业,第一医药,2022-03-31,0.63,0.79,   ,625.83万,-37.74%,0.78%,0.76%,0.0281,61.72,1.46,29.46,   ,611.43万,-37.69%,3.70,   ,1.42,-0.22,0.29,1.47,   ,91.18,3.91亿,18.46%,38.46%,   ,0.79,1.60%,15.96%
医药行业,第一医药,2022-06-30,1.73,0.48,   ,3316.33万,27.79%,4.16%,4.03%,0.1487,121.70,1.48,29.81,   ,3290.41万,107.67%,3.69,   ,1.47,-1.32,0.29,1.17,   ,151.50,9.48亿,49.97%,63.19%,   ,0.48,3.50%,19.48%
医药行业,第一医药,2022-09-30,1.68,0.60,   ,7453.51万,107.24%,9.22%,8.80%,0.3341,68.63,3.93,27.38,   ,7426.93万,325.81%,3.80,   ,1.65,0.24,0.29,1.04,   ,96.01,17.79亿,78.51%,62.53%,   ,0.60,4.19%,18.09%
医药行业,第一医药,2022-12-31,1.14,1.07,   ,1.44亿,190.49%,16.48%,15.08%,0.6400,46.84,7.69,25.18,   ,1.40亿,504.38%,4.27,   ,1.96,0.59,0.29,1.51,   ,72.02,26.56亿,89.94%,52.99%,   ,1.07,5.41%,20.53%
医药行业,第一医药,2023-03-31,1.10,0.97,   ,2961.29万,373.18%,3.04%,2.97%,0.1327,79.91,1.13,45.42,   ,787.50万,28.80%,4.46,   ,2.09,0.50,0.29,1.46,   ,125.34,4.59亿,17.29%,52.22%,   ,0.97,6.45%,18.94%
医药行业,第一医药,2023-06-30,0.84,1.12,   ,4582.96万,38.19%,4.68%,4.56%,0.2054,77.18,2.33,47.36,   ,2345.40万,-28.72%,4.50,   ,1.97,1.00,0.29,1.65,   ,124.54,8.98亿,-5.21%,45.60%,   ,1.12,5.10%,18.89%
医药行业,第一医药,2023-09-30,0.86,1.06,   ,5750.08万,-22.85%,5.89%,5.75%,0.2578,77.54,3.48,48.47,   ,2622.40万,-64.69%,4.48,   ,2.02,1.10,0.29,1.59,   ,126.00,13.36亿,-24.92%,45.96%,   ,1.06,4.30%,18.86%
医药行业,老百姓,2014-12-31,1.49,0.59,   ,2.02亿,25.92%,22.91%,20.91%,1.0100,102.22,3.52,26.44,   ,1.95亿,25.21%,4.84,   ,2.98,1.24,0.71,1.24,   ,128.66,39.43亿,18.72%,57.08%,   ,0.59,6.04%,37.00%
医药行业,老百姓,2015-03-31,1.35,0.61,   ,6562.35万,17.80%,6.56%,6.35%,0.3300,104.91,0.86,27.29,   ,--,--,5.17,   ,3.31,0.50,0.71,1.30,   ,132.19,10.48亿,12.98%,54.51%,   ,0.61,7.21%,37.99%
医药行业,老百姓,2015-06-30,0.52,1.38,   ,1.20亿,14.72%,8.82%,5.74%,0.5400,104.34,1.73,26.74,   ,1.17亿,16.59%,7.86,   ,2.68,0.65,4.06,2.27,   ,131.08,20.88亿,12.70%,33.23%,   ,1.38,6.69%,38.14%
医药行业,老百姓,2015-09-30,0.64,0.99,   ,1.64亿,16.49%,10.18%,7.66%,0.6900,107.87,2.50,29.36,   ,1.58亿,18.20%,8.02,   ,2.85,0.59,4.06,1.86,   ,137.23,32.13亿,13.74%,38.38%,   ,0.99,5.94%,37.54%
医药行业,老百姓,2015-12-31,0.68,0.83,   ,2.41亿,18.84%,13.65%,10.84%,0.9800,103.02,3.49,28.87,   ,2.33亿,19.89%,8.31,   ,3.08,0.96,4.06,1.56,   ,131.89,45.68亿,15.87%,39.69%,   ,0.83,6.08%,37.22%
医药行业,老百姓,2016-03-31,0.76,0.80,   ,7907.00万,20.49%,3.50%,3.44%,0.3000,101.36,0.89,30.21,   ,7347.93万,--,8.60,   ,3.38,0.38,4.06,1.50,   ,131.57,13.29亿,26.86%,42.45%,   ,0.80,6.65%,36.77%
医药行业,老百姓,2016-06-30,0.94,0.62,   ,1.45亿,20.33%,6.36%,6.34%,0.5400,99.48,1.81,30.36,   ,1.38亿,18.44%,8.55,   ,3.32,0.73,4.06,1.22,   ,129.84,27.69亿,32.63%,47.13%,   ,0.62,6.01%,36.45%
医药行业,老百姓,2016-09-30,1.14,0.79,   ,2.08亿,26.93%,9.11%,9.57%,0.7800,104.25,2.59,30.33,   ,1.99亿,25.80%,8.15,   ,3.56,0.86,3.42,1.67,   ,134.57,43.18亿,34.39%,52.15%,   ,0.79,5.66%,36.20%
医药行业,老百姓,2016-12-31,1.60,0.69,   ,2.97亿,23.45%,14.06%,16.05%,1.1100,96.96,3.71,29.46,   ,2.85亿,22.35%,6.93,   ,3.64,1.17,2.10,1.37,   ,126.43,60.94亿,33.40%,60.38%,   ,0.69,5.61%,36.06%
医药行业,老百姓,2017-03-31,1.51,0.71,   ,1.13亿,43.33%,5.94%,5.77%,0.4200,97.43,0.92,30.73,   ,1.10亿,49.21%,7.35,   ,4.06,0.78,2.10,1.38,   ,128.16,17.29亿,30.08%,58.87%,   ,0.71,7.06%,36.45%
医药行业,老百姓,2017-06-30,1.61,0.75,   ,1.91亿,32.09%,9.97%,9.76%,0.7200,95.22,1.89,31.35,   ,1.83亿,32.67%,7.34,   ,4.05,1.11,2.10,1.40,   ,126.57,34.54亿,24.74%,60.22%,   ,0.75,5.94%,35.95%
医药行业,老百姓,2017-09-30,1.64,0.73,   ,2.74亿,31.75%,13.99%,13.42%,1.0300,95.08,2.84,29.97,   ,2.62亿,31.69%,7.66,   ,4.37,1.97,2.10,1.35,   ,125.06,52.59亿,21.80%,60.79%,   ,0.73,5.60%,36.07%
医药行业,老百姓,2017-12-31,1.23,0.83,   ,3.71亿,24.89%,18.10%,12.65%,1.3800,93.04,3.87,33.02,   ,3.46亿,21.29%,10.29,   ,4.27,1.73,4.68,1.50,   ,126.06,75.01亿,23.09%,53.71%,   ,0.83,5.29%,35.31%
医药行业,老百姓,2018-03-31,1.29,0.74,   ,1.31亿,15.19%,4.36%,4.31%,0.4600,91.47,0.98,33.43,   ,1.26亿,14.74%,10.62,   ,4.73,0.80,4.56,1.40,   ,124.90,22.11亿,27.90%,54.59%,   ,0.74,6.82%,36.25%
医药行业,老百姓,2018-06-30,1.49,0.63,   ,2.21亿,15.65%,7.58%,7.81%,0.7800,91.73,1.96,33.15,   ,2.13亿,16.33%,9.94,   ,4.05,1.28,4.56,1.28,   ,124.88,44.37亿,28.45%,57.77%,   ,0.63,5.82%,35.86%
医药行业,老百姓,2018-09-30,1.53,0.56,   ,3.25亿,18.33%,11.18%,11.06%,1.1400,90.01,3.00,33.01,   ,3.09亿,18.08%,10.30,   ,4.41,2.06,4.56,1.17,   ,123.02,67.72亿,28.77%,58.44%,   ,0.56,5.56%,35.56%
医药行业,老百姓,2018-12-31,1.68,0.43,   ,4.35亿,17.32%,14.87%,14.28%,1.5300,88.66,4.06,33.05,   ,4.16亿,20.22%,10.69,   ,4.77,3.20,4.56,0.87,   ,121.71,94.71亿,26.26%,60.29%,   ,0.43,5.32%,35.21%
医药行业,老百姓,2019-03-31,1.67,0.44,   ,1.59亿,22.13%,5.06%,4.90%,0.5600,90.26,1.00,32.51,   ,1.46亿,16.01%,11.35,   ,5.28,0.69,4.70,0.89,   ,122.78,27.27亿,23.37%,60.20%,   ,0.44,6.67%,34.20%
医药行业,老百姓,2019-06-30,1.70,0.50,   ,2.70亿,22.08%,8.46%,8.00%,0.9500,87.90,2.05,31.80,   ,2.55亿,19.78%,11.59,   ,5.67,1.55,4.72,0.95,   ,119.71,55.34亿,24.71%,60.60%,   ,0.50,5.78%,34.12%
医药行业,老百姓,2019-09-30,1.67,0.46,   ,3.94亿,21.44%,12.12%,11.71%,0.9900,87.76,3.08,30.68,   ,3.73亿,20.62%,11.55,   ,5.61,2.47,4.75,0.94,   ,118.45,83.70亿,23.59%,60.30%,   ,0.46,5.57%,33.89%
医药行业,老百姓,2019-12-31,1.73,0.47,   ,5.09亿,16.94%,15.58%,14.59%,1.2700,85.97,4.19,31.07,   ,4.78亿,14.86%,11.97,   ,5.87,3.60,4.79,0.95,   ,117.04,116.63亿,23.15%,60.96%,   ,0.48,5.27%,33.59%
医药行业,老百姓,2020-03-31,1.79,0.44,   ,1.96亿,23.01%,5.47%,5.32%,0.4900,87.67,1.03,29.45,   ,1.70亿,16.19%,12.67,   ,6.55,0.70,4.79,0.97,   ,117.11,32.82亿,20.34%,61.65%,   ,0.44,7.00%,33.08%
医药行业,老百姓,2020-06-30,1.51,0.43,   ,3.36亿,24.39%,9.06%,8.15%,0.8400,84.10,2.14,29.86,   ,3.07亿,20.16%,14.12,   ,6.91,1.55,5.83,0.96,   ,113.96,66.87亿,20.84%,57.58%,   ,0.43,6.18%,32.31%
医药行业,老百姓,2020-09-30,1.49,0.39,   ,4.87亿,23.60%,12.65%,11.74%,1.1900,84.66,3.19,30.43,   ,4.49亿,20.51%,10.16,   ,5.00,2.54,3.88,0.90,   ,115.09,101.20亿,20.91%,57.18%,   ,0.39,5.92%,32.50%
医药行业,老百姓,2020-12-31,1.51,0.42,   ,6.21亿,22.09%,15.87%,14.48%,1.5400,82.99,4.34,28.65,   ,5.45亿,14.05%,10.50,   ,5.24,3.54,3.88,0.90,   ,111.64,139.67亿,19.75%,57.41%,   ,0.42,5.47%,32.06%
医药行业,老百姓,2021-03-31,2.25,0.32,   ,2.28亿,16.03%,4.50%,5.47%,0.5600,91.35,0.99,30.38,   ,1.92亿,13.06%,10.18,   ,5.57,1.09,3.25,0.67,   ,121.74,36.38亿,10.85%,67.07%,   ,0.32,7.06%,33.50%
医药行业,老百姓,2021-06-30,2.16,0.36,   ,4.06亿,20.79%,9.28%,9.47%,0.9900,89.25,2.02,29.32,   ,3.63亿,18.38%,10.49,   ,5.86,2.60,3.23,0.78,   ,118.57,74.61亿,11.58%,65.87%,   ,0.37,6.24%,33.40%
医药行业,老百姓,2021-09-30,2.29,0.33,   ,5.33亿,9.29%,12.45%,12.16%,1.3000,91.35,2.96,28.42,   ,4.77亿,6.33%,10.72,   ,5.97,4.09,3.35,0.79,   ,119.77,112.80亿,11.47%,67.72%,   ,0.33,5.42%,33.05%
医药行业,老百姓,2021-12-31,2.79,0.37,   ,6.69亿,7.75%,15.72%,15.36%,1.2300,86.46,4.16,28.97,   ,5.72亿,5.04%,10.66,   ,6.20,5.62,2.79,0.72,   ,115.43,156.96亿,12.38%,71.82%,   ,0.37,5.01%,32.13%
医药行业,老百姓,2022-03-31,1.85,0.51,   ,2.42亿,6.26%,4.30%,3.83%,0.4100,91.36,0.99,32.97,   ,2.16亿,12.75%,14.07,   ,6.19,0.58,6.27,0.89,   ,124.33,41.41亿,13.81%,63.35%,   ,0.52,6.54%,34.32%
医药行业,老百姓,2022-06-30,2.06,0.44,   ,4.57亿,12.48%,8.59%,7.27%,1.0300,86.78,2.07,31.39,   ,4.20亿,15.59%,10.78,   ,4.75,1.74,4.58,0.81,   ,118.17,89.91亿,20.51%,65.36%,   ,0.44,5.89%,32.71%
医药行业,老百姓,2022-09-30,2.12,0.47,   ,6.10亿,14.46%,9.86%,9.63%,1.0500,86.46,3.12,29.80,   ,5.67亿,18.88%,10.82,   ,4.99,3.25,4.51,0.85,   ,116.26,137.76亿,22.13%,66.21%,   ,0.47,5.18%,32.79%
医药行业,老百姓,2022-12-31,2.19,0.44,   ,7.85亿,17.29%,12.72%,12.02%,1.3600,87.47,4.12,30.82,   ,7.36亿,28.52%,11.16,   ,5.29,3.96,4.51,0.87,   ,118.28,201.76亿,28.54%,66.83%,   ,0.44,4.84%,31.88%
医药行业,老百姓,2023-03-31,2.07,0.42,   ,2.91亿,20.49%,4.36%,4.32%,0.5000,100.02,0.90,32.42,   ,2.81亿,30.20%,11.54,   ,5.67,1.45,4.52,0.85,   ,132.44,54.41亿,31.39%,65.57%,   ,0.42,6.20%,33.00%
医药行业,老百姓,2023-06-30,2.02,0.43,   ,5.13亿,12.43%,8.85%,7.59%,0.8800,99.11,1.82,32.57,   ,4.91亿,16.79%,11.56,   ,5.72,1.77,4.52,0.88,   ,131.68,108.11亿,20.24%,64.95%,   ,0.43,5.66%,32.72%
医药行业,老百姓,2023-09-30,2.11,0.41,   ,7.17亿,17.54%,10.72%,10.75%,1.2200,100.34,2.69,34.42,   ,6.45亿,13.74%,11.39,   ,5.58,2.44,4.52,0.85,   ,134.76,160.42亿,16.44%,65.99%,   ,0.41,5.32%,32.50%
医药行业,达嘉维康,2015-12-31,3.03,0.82,   ,4666.90万,120.75%,25.92%,18.10%,2.7600,43.16,8.34,72.39,   ,1058.79万,137.09%,15.22,   ,0.87,-0.79,0.89,1.33,   ,115.54,15.37亿,-3.26%,75.19%,   ,0.82,3.04%,9.30%
医药行业,达嘉维康,2016-06-30,3.16,0.81,   ,2532.13万,17.56%,9.36%,8.94%,0.2700,75.24,2.39,135.84,   ,2477.63万,565.89%,3.04,   ,1.14,-0.76,0.89,1.31,   ,211.07,8.59亿,19.00%,75.98%,   ,0.81,2.95%,9.46%
医药行业,达嘉维康,2016-12-31,3.18,0.85,   ,5776.45万,23.77%,20.15%,18.31%,0.6200,70.25,5.12,129.06,   ,5726.43万,440.85%,3.39,   ,1.48,-1.49,0.89,1.35,   ,199.32,18.99亿,23.58%,76.08%,   ,0.85,3.04%,10.30%
医药行业,达嘉维康,2017-06-30,1.80,1.04,   ,3270.89万,29.18%,9.24%,5.65%,0.3300,84.62,2.13,142.90,   ,3305.26万,33.40%,5.87,   ,1.35,0.41,2.22,1.58,   ,227.52,9.63亿,12.08%,64.31%,   ,1.04,3.40%,12.07%
医药行业,达嘉维康,2017-12-31,1.22,1.29,   ,7994.90万,38.41%,13.42%,10.65%,0.6100,61.14,5.89,163.04,   ,8489.25万,48.25%,5.96,   ,1.41,-0.80,3.53,1.59,   ,224.18,20.22亿,6.47%,54.87%,   ,1.29,3.95%,13.70%
医药行业,达嘉维康,2018-12-31,1.21,1.57,   ,7798.74万,-2.45%,9.63%,9.03%,0.5200,41.34,8.71,185.53,   ,7573.56万,-10.79%,5.69,   ,1.68,-0.08,2.99,1.89,   ,226.87,21.89亿,8.23%,54.78%,   ,1.57,3.56%,12.14%
医药行业,达嘉维康,2019-06-30,--,--,   ,--,--,--,--,--,--,--,--,   ,--,--,--,   ,--,--,--,--,   ,--,12.13亿,--,--,   ,--,3.27%,11.15%
医药行业,达嘉维康,2019-09-30,--,--,   ,6867.78万,--,--,--,--,--,--,--,   ,6872.42万,--,--,   ,--,-0.64,--,--,   ,--,18.70亿,--,--,   ,--,3.67%,--
医药行业,达嘉维康,2019-12-31,1.06,1.68,   ,8765.25万,12.39%,9.59%,8.97%,0.5700,34.04,10.58,167.69,   ,8720.92万,15.15%,6.31,   ,2.21,0.88,3.08,1.92,   ,201.73,24.57亿,12.24%,51.50%,   ,1.68,3.57%,11.81%
医药行业,达嘉维康,2020-03-31,--,--,   ,177.54万,--,--,--,--,--,--,--,   ,156.26万,--,--,   ,--,--,--,--,   ,--,4.94亿,--,--,   ,--,0.36%,--
医药行业,达嘉维康,2020-06-30,1.15,1.50,   ,1091.22万,--,1.11%,1.10%,0.0700,40.04,4.50,194.87,   ,1126.92万,--,6.38,   ,2.28,-1.94,3.08,1.78,   ,234.91,10.59亿,-12.70%,53.49%,   ,1.50,1.03%,10.65%
医药行业,达嘉维康,2020-09-30,1.08,--,   ,3009.32万,-56.18%,--,2.99%,0.1900,--,--,--,   ,2999.11万,-56.36%,6.50,   ,--,-2.46,--,--,   ,--,16.93亿,-9.45%,51.84%,   ,--,1.78%,10.56%
医药行业,达嘉维康,2020-12-31,1.08,1.48,   ,6485.40万,-26.01%,6.42%,6.22%,0.4200,40.88,8.81,170.67,   ,6295.65万,-27.81%,6.73,   ,2.62,-0.98,3.08,1.82,   ,211.55,23.40亿,-4.75%,52.03%,   ,1.48,2.77%,11.49%
医药行业,达嘉维康,2021-03-31,1.14,--,   ,1952.44万,999.72%,1.86%,1.84%,0.1300,--,--,--,   ,1898.21万,1114.77%,6.85,   ,--,-1.57,--,--,   ,--,5.77亿,16.77%,53.27%,   ,--,3.38%,12.25%
医药行业,达嘉维康,2021-06-30,1.18,1.48,   ,3513.78万,222.01%,3.14%,3.26%,0.2300,45.73,3.94,166.31,   ,3436.15万,204.91%,6.95,   ,2.84,-0.28,3.08,1.79,   ,212.04,12.54亿,18.42%,54.23%,   ,1.50,2.80%,11.63%
医药行业,达嘉维康,2021-09-30,1.16,1.45,   ,5022.59万,66.90%,4.71%,4.60%,0.3200,47.00,5.75,171.45,   ,4778.50万,59.33%,7.05,   ,2.94,-2.13,3.08,1.80,   ,218.45,18.89亿,11.56%,53.78%,   ,1.45,2.66%,11.55%
医药行业,达嘉维康,2021-12-31,0.78,1.96,   ,6825.89万,5.25%,6.34%,4.07%,0.4400,42.26,8.52,167.22,   ,6503.22万,3.30%,8.13,   ,2.29,-0.78,4.82,2.27,   ,209.49,25.92亿,10.79%,43.92%,   ,1.98,2.63%,11.79%
医药行业,达嘉维康,2022-03-31,0.77,1.86,   ,1902.41万,-2.56%,1.12%,1.12%,0.0900,48.45,1.86,195.10,   ,1899.62万,0.07%,8.22,   ,2.38,-1.32,4.82,2.29,   ,243.55,6.27亿,8.74%,43.61%,   ,1.87,3.03%,12.48%
医药行业,达嘉维康,2022-06-30,0.85,1.67,   ,3821.08万,8.75%,2.25%,2.23%,0.1900,44.36,4.06,177.32,   ,3833.65万,11.57%,8.28,   ,2.44,-1.21,4.82,2.09,   ,221.69,13.95亿,11.24%,46.00%,   ,1.68,2.74%,11.69%
医药行业,达嘉维康,2022-09-30,1.12,1.34,   ,5287.45万,5.27%,3.10%,3.07%,0.2600,49.44,5.46,166.66,   ,5240.22万,9.66%,8.35,   ,2.51,-1.24,4.82,1.73,   ,216.09,22.40亿,18.59%,51.48%,   ,1.35,2.52%,12.56%
医药行业,达嘉维康,2022-12-31,1.23,1.25,   ,5111.98万,-25.11%,3.01%,2.97%,0.2500,42.48,8.47,148.06,   ,4686.05万,-27.94%,8.34,   ,2.50,-2.39,4.82,1.66,   ,190.54,32.92亿,27.01%,53.75%,   ,1.27,1.69%,12.03%
医药行业,达嘉维康,2023-03-31,1.36,1.15,   ,1528.76万,-19.64%,0.88%,0.88%,0.0700,60.75,1.48,149.18,   ,1474.37万,-22.39%,8.42,   ,2.58,-0.45,4.82,1.60,   ,209.93,8.77亿,39.72%,56.09%,   ,1.16,2.16%,14.91%
医药行业,达嘉维康,2023-06-30,1.79,1.01,   ,1818.67万,-52.40%,1.05%,1.05%,0.0900,59.71,3.01,146.21,   ,1634.67万,-57.36%,8.40,   ,2.56,-0.77,4.82,1.35,   ,205.92,17.69亿,26.80%,62.78%,   ,1.03,1.29%,14.18%
医药行业,达嘉维康,2023-09-30,2.10,0.90,   ,2381.70万,-54.96%,1.37%,1.37%,0.1200,61.02,4.42,145.99,   ,2090.16万,-60.11%,8.43,   ,2.59,-1.21,4.82,1.23,   ,207.01,27.77亿,23.99%,66.95%,   ,0.91,1.03%,13.67%
医药行业,鹭燕医药,2011-12-31,2.75,1.00,   ,6362.46万,--,20.83%,17.97%,0.6700,29.48,12.21,96.34,   ,6316.38万,--,3.68,   ,1.12,0.29,1.47,1.27,   ,125.82,29.49亿,--,73.28%,   ,1.00,2.17%,7.94%
医药行业,鹭燕医药,2012-12-31,3.99,0.86,   ,9051.39万,42.26%,22.66%,20.31%,0.9400,26.96,13.35,77.25,   ,8916.23万,41.16%,4.64,   ,2.01,-0.34,1.49,1.15,   ,104.21,46.87亿,58.97%,79.85%,   ,0.86,1.95%,7.68%
医药行业,鹭燕医药,2013-12-31,4.09,0.84,   ,1.08亿,19.63%,21.66%,19.55%,1.1300,31.95,11.27,88.77,   ,1.07亿,20.14%,5.76,   ,3.05,-0.80,1.49,1.09,   ,120.72,55.20亿,17.76%,80.26%,   ,0.84,1.98%,8.54%
医药行业,鹭燕医药,2014-12-31,4.15,0.85,   ,1.09亿,0.96%,17.10%,17.02%,1.1400,31.21,11.53,89.78,   ,1.04亿,-2.87%,6.68,   ,3.92,1.85,1.47,1.09,   ,120.99,63.00亿,14.13%,80.41%,   ,0.85,1.76%,8.52%
医药行业,鹭燕医药,2015-03-31,--,--,   ,2093.39万,--,3.23%,--,0.2200,--,--,--,   ,2088.22万,--,--,   ,--,-5.30,--,--,   ,--,14.88亿,--,--,   ,--,1.42%,8.05%
医药行业,鹭燕医药,2015-06-30,--,--,   ,5397.63万,--,8.07%,--,0.5600,--,--,--,   ,5310.37万,--,--,   ,--,-1.60,--,--,   ,--,31.59亿,--,--,   ,--,1.73%,7.94%
医药行业,鹭燕医药,2015-09-30,3.95,0.86,   ,7656.78万,--,11.47%,10.93%,0.8000,32.94,8.20,101.04,   ,7546.82万,--,7.29,   ,4.52,-3.55,1.47,1.10,   ,133.98,48.97亿,--,79.60%,   ,0.86,1.59%,7.73%
医药行业,鹭燕医药,2015-12-31,3.64,0.87,   ,1.13亿,3.80%,16.58%,15.39%,1.1800,32.45,11.09,92.90,   ,1.11亿,6.86%,7.68,   ,4.80,0.0100,1.47,1.12,   ,125.35,66.26亿,5.17%,78.24%,   ,0.87,1.74%,7.97%
医药行业,鹭燕医药,2016-03-31,2.21,0.95,   ,2169.38万,3.63%,2.34%,1.67%,0.2000,40.79,2.21,108.20,   ,2170.15万,3.92%,10.15,   ,3.77,-4.70,5.07,1.30,   ,148.99,16.04亿,7.76%,68.70%,   ,0.95,1.38%,7.31%
医药行业,鹭燕医药,2016-06-30,2.16,0.88,   ,5445.41万,0.89%,4.84%,4.16%,0.4600,43.56,4.13,99.70,   ,6019.59万,13.36%,10.21,   ,3.83,-6.26,5.07,1.30,   ,143.25,34.08亿,7.87%,68.23%,   ,0.88,1.62%,7.71%
医药行业,鹭燕医药,2016-09-30,1.93,0.91,   ,7864.20万,2.71%,6.61%,5.90%,0.6500,41.52,6.50,95.64,   ,8399.99万,11.31%,10.40,   ,4.02,-5.30,5.07,1.33,   ,137.16,52.66亿,7.55%,65.66%,   ,0.91,1.52%,7.41%
医药行业,鹭燕医药,2016-12-31,1.56,0.99,   ,1.16亿,1.80%,14.91%,8.43%,0.9500,36.77,9.79,86.18,   ,1.15亿,3.24%,10.69,   ,4.20,-1.00,5.07,1.41,   ,122.94,69.83亿,5.39%,60.75%,   ,0.99,1.67%,7.59%
